"id";"jahr";"papier";"block";"aufgabe";"titel";"teilaufgabe";"seite";"punkte";"stern";"hilfsmittel";"afb_amtlich";"leitidee";"thema";"typ";"typ_neben";"stichwoerter";"voraussetzungen";"format";"operator";"antwort";"material";"skizze";"kontext";"textumfang";"gegeben";"gesucht";"verfahren";"schritte";"zahlenraum";"einheiten";"abhaengig_von";"ergebnis";"zwischenergebnis";"niveau_geschaetzt";"fehlerquelle";"bemerkung"
"2017-bb-ea-B2.2d";"2017";"2017-bb-ea";"B";"2.2";"Straßenverlauf";"d";"5";"6";"";"ja";"";"Analysis";"Tangente, Normale, Schnittwinkel";"Näherungsweise tangentiale Einmündung einer Geraden nachweisen";"";"knickfreier Anschluss|Tangente|Näherung|Modellierung";"Funktionswert und Ableitungswert an einer Stelle berechnen|Bedingungen für eine Tangente kennen";"Rechnung|Begründung";"Zeigen Sie";"Text|Zahl";"keins";"keine";"Straßenbau";"mittel";"Für diese Teilaufgabe gilt 1 LE = 150 m. Eine langgezogene Kurve auf einer Landstraße wird im Intervall [−2; 4] näherungsweise durch den Graphen G_0,15 von f_0,15(x) = e^(0,3x) + e^(−0,3x) modelliert. Im Punkt P(4 | f_0,15(4)) mündet sie tangential, also ohne Knick, in eine zunächst geradlinig verlaufende Schnellstraße.";"Nachweis, dass ein Teil der Schnellstraße für x ≥ 4 näherungsweise durch einen Teil der Geraden g mit y = 0,9x modelliert werden kann";"Funktionswert und Anstieg an der Stelle 4 mit den Werten der Geraden vergleichen: f_0,15(4) = e^(1,2) + e^(−1,2) gegen g(4) = 3,6 sowie f_0,15'(4) = 0,3 · (e^(1,2) − e^(−1,2)) gegen den Anstieg 0,9.";"4";"dezimal|Potenz";"m";"";"f_0,15(4) ≈ 3,621 gegenüber g(4) = 3,6 und f_0,15'(4) ≈ 0,906 gegenüber dem Anstieg 0,9: Berührpunkt und Anstieg stimmen bis auf wenige Tausendstel überein, die Gerade ist also eine geeignete Näherung.";"f_0,15(4) ≈ 3,6213|f_0,15'(4) ≈ 0,9057";"II";"nur den Funktionswert vergleichen und die Übereinstimmung der Anstiege nicht prüfen";"Eigene Rechnung."
"2017-bb-ea-B2.2e";"2017";"2017-bb-ea";"B";"2.2";"Straßenverlauf";"e";"5";"10";"";"ja";"";"Analysis";"Gleichungen lösen";"Punkt in vorgegebener Entfernung auf einer Geraden bestimmen";"Gleichungssystem zur Bestimmung einer Parabelgleichung aufstellen";"Streckenlänge|Maßstab|knickfreier Übergang|Gleichungssystem|Parabel";"Satz des Pythagoras in der Ebene anwenden|Maßstab 1 LE = 150 m umrechnen|Bedingungen für Punkt und Anstieg in Gleichungen übersetzen";"Rechnung";"Ermitteln Sie|Stellen Sie auf";"Zahl|Term";"keins";"keine";"Straßenbau";"lang";"Es gilt 1 LE = 150 m. Die Schnellstraße verläuft ab dem Punkt P(4 | 3,6) entlang der Geraden g mit y = 0,9x über eine Strecke von 2,1 km geradlinig bis zum Punkt S und führt dann knickfrei durch eine scharfe Rechtskurve auf eine Bundesstraße. Die Rechtskurve wird durch eine quadratische Parabel beschrieben, auf der unter anderem der Punkt Q(15,5 | 13,3) liegt. [Zur Kontrolle: S(14,4 | 13)]";"Koordinaten des Punktes S; Gleichungssystem zur Ermittlung der Parabelgleichung";"2,1 km entsprechen 14 LE. Von P aus in Richtung (1 | 0,9) weitergehen: die Länge 14 verteilt sich auf Δx = 14 / √(1 + 0,81) und Δy = 0,9 · Δx; daraus folgen die Koordinaten von S. Für die Parabel y = ax² + bx + c drei Bedingungen aufstellen: Punkt S, Punkt Q und knickfreier Anschluss, also Anstieg 0,9 an der Stelle 14,4.";"6";"dezimal|Wurzel";"m|km";"2017-bb-ea-B2.2d";"S(14,4 | 13) – eigene Rechnung liefert (14,406 | 12,966). Gleichungssystem: 207,36a + 14,4b + c = 13; 240,25a + 15,5b + c = 13,3; 28,8a + b = 0,9.";"2,1 km = 14 LE|Δx = 14/√1,81 ≈ 10,406";"III";"die Streckenlänge 14 LE als Zuwachs in x-Richtung nehmen, statt sie über den Pythagoras auf Δx und Δy aufzuteilen";"Die Kontrollangabe S(14,4 | 13) ist im Heft abgedruckt und durch eigene Rechnung bestätigt; sie ist gerundet. Das Gleichungssystem ist nur aufzustellen, nicht zu lösen. Eigene Rechnung."
"2017-bb-ea-B2.2f";"2017";"2017-bb-ea";"B";"2.2";"Straßenverlauf";"f";"6";"9";"";"ja";"";"Analysis";"Flächeninhalt durch Integration";"Abschnittsweise begrenzte Fläche durch Integration berechnen";"Flächenmaßstab eines Modells auf eine Realfläche anwenden";"Integral|abschnittsweise Berandung|Flächenmaßstab|Hektar";"Stammfunktion von Exponentialfunktionen bilden|Integral einer linearen Funktion berechnen|Prozentanteil bilden|1 ha = 10 000 m² kennen";"Rechnung";"Ermitteln Sie|Geben Sie an";"Zahl";"keins";"keine";"Landwirtschaft";"mittel";"Es gilt 1 LE = 150 m. Die Landstraße wird für 0 ≤ x ≤ 4 durch den Graphen von f_0,15(x) = e^(0,3x) + e^(−0,3x) modelliert, die Schnellstraße für x ≥ 4 durch die Gerade y = 0,9x. Die von den beiden Koordinatenachsen, der Landstraße, der Schnellstraße und der Geraden x = 7 eingeschlossene Fläche nutzt ein Landwirt zu 80 % für den Anbau von Getreide.";"Größe der Getreideanbaufläche in Hektar";"Die Fläche in zwei Abschnitten integrieren: von 0 bis 4 unter dem Graphen von f_0,15 mit der Stammfunktion (10/3) · (e^(0,3x) − e^(−0,3x)), von 4 bis 7 unter der Geraden. Die Summe mit 1 FE = 150² m² = 22 500 m² in Quadratmeter umrechnen und davon 80 % nehmen.";"6";"dezimal|Prozent|Potenz";"m²|ha";"2017-bb-ea-B2.2d";"Integral von 0 bis 4 ≈ 10,063 FE, Integral von 4 bis 7 = 14,85 FE, zusammen ≈ 24,913 FE ≈ 560 544 m². Davon 80 % sind rund 448 435 m², also etwa 44,8 ha.";"Integral von 0 bis 4 ≈ 10,063|Integral von 4 bis 7 = 14,85|Gesamtfläche ≈ 24,913 FE";"II";"den Flächenmaßstab mit 150 statt mit 150² ansetzen oder die Umrechnung von Quadratmetern in Hektar vergessen";"Eigene Rechnung, mit sympy bestätigt."
"2017-bb-ea-B3.1a";"2017";"2017-bb-ea";"B";"3.1";"Zelt";"a";"7";"5";"";"ja";"";"Analytische Geometrie";"Punkte und Strecken im Koordinatensystem";"Koordinaten der Eckpunkte einer Pyramide aus der Beschreibung angeben";"Mittelpunkt eines Quadrates als Diagonalenmittelpunkt bestimmen|Körper in ein räumliches Koordinatensystem einzeichnen";"Pyramide|quadratische Grundfläche|Spitze|Schrägbild";"Lage von Punkten auf den Koordinatenachsen lesen|Mittelpunkt einer Strecke berechnen|räumliches Koordinatensystem zeichnen";"Kurzantwort|Zeichnen";"Geben Sie an|Zeichnen Sie ein";"Zahl|Grafik";"Koordinatensystem";"Abbildung 1 zeigt ein leeres räumliches Koordinatensystem ohne Skalierung: z-Achse nach oben, y-Achse nach rechts, x-Achse nach vorn links. Einzuzeichnen ist die Pyramide ABCDS mit quadratischer Grundfläche in der x-y-Ebene, Kantenlänge 5, und der Spitze S senkrecht über dem Grundflächenmittelpunkt in der Höhe 3,9.";"Camping";"lang";"Ein geschlossenes Zelt auf horizontalem Untergrund hat die Form einer Pyramide mit quadratischer Grundfläche; es ist 3,90 m hoch, die Seitenlänge des Zeltbodens beträgt 5,00 m. Im Modell ist die Pyramide ABCDS mit der Spitze S dargestellt: A liegt im Koordinatenursprung, B auf dem positiven Teil der x-Achse, D auf dem positiven Teil der y-Achse, C hat die Koordinaten (5 | 5 | 0); M ist der Mittelpunkt der Grundfläche. Das Dreieck ABS liegt in der Ebene E: −39y + 25z = 0. Eine Längeneinheit entspricht einem Meter.";"Koordinaten der Punkte B, D, M und S; Zeichnung der Pyramide in ein Koordinatensystem gemäß Abbildung 1";"Aus der Seitenlänge 5 und der Lage auf den Achsen folgen B und D; M ist der Mittelpunkt der Diagonale von A nach C; S liegt senkrecht über M in der Höhe 3,9. Kontrolle mit der Ebenengleichung: −39 · 2,5 + 25 · 3,9 = 0.";"3";"dezimal";"m";"";"B(5 | 0 | 0), D(0 | 5 | 0), M(2,5 | 2,5 | 0), S(2,5 | 2,5 | 3,9); die Pyramide wird mit quadratischer Grundfläche in der x-y-Ebene und der Spitze über M eingezeichnet.";"Probe: −39 · 2,5 + 25 · 3,9 = 0";"I";"die Spitze über einem Eckpunkt statt über dem Mittelpunkt der Grundfläche annehmen";"Das Feld skizze beschreibt das vorgegebene leere Koordinatensystem (Abbildung 1) und die zu erstellende Zeichnung. Eigene Rechnung."
"2017-bb-ea-B3.1b";"2017";"2017-bb-ea";"B";"3.1";"Zelt";"b";"7";"4";"";"ja";"";"Analytische Geometrie";"Skalarprodukt und Winkel";"Schnittwinkel zweier Ebenen über die Normalenvektoren berechnen";"Koordinatengleichung einer Ebene aus drei Punkten aufstellen";"Zeltwände|Normalenvektoren|Schnittwinkel|Nebenwinkel";"Koordinatengleichung einer Ebene aufstellen|Skalarprodukt und Beträge berechnen|spitzen und stumpfen Winkel unterscheiden";"Rechnung";"Ermitteln Sie";"Zahl";"keins";"keine";"Camping";"kurz";"Pyramide ABCDS mit A(0 | 0 | 0), B(5 | 0 | 0), C(5 | 5 | 0), D(0 | 5 | 0) und S(2,5 | 2,5 | 3,9); die Zeltwände sind die Dreiecke ABS, BCS, CDS und ADS. Das Dreieck ABS liegt in der Ebene E: −39y + 25z = 0. Jeweils zwei benachbarte Zeltwände schließen im Inneren des Zelts einen stumpfen Winkel ein.";"Größe dieses stumpfen Winkels";"Die Ebene der Nachbarwand BCS aufstellen: 39x + 25z = 195 mit dem Normalenvektor (39 | 0 | 25); E hat den Normalenvektor (0 | −39 | 25). Über cos φ = (n_1 · n_2)/(|n_1| · |n_2|) = 625/2146 den Winkel zwischen den Normalenvektoren bestimmen; der Innenwinkel des Zelts ist dessen Nebenwinkel.";"4";"dezimal";"Grad";"2017-bb-ea-B3.1a";"cos φ = 625/2146 ≈ 0,2912, also φ ≈ 73,1°; der stumpfe Innenwinkel zwischen zwei benachbarten Zeltwänden beträgt rund 106,9°.";"Ebene BCS: 39x + 25z = 195|n_1 = (0 | −39 | 25), n_2 = (39 | 0 | 25)|φ ≈ 73,1°";"II";"den berechneten spitzen Winkel als Antwort angeben, ohne zum stumpfen Innenwinkel überzugehen";"Eigene Rechnung."
"2017-bb-ea-B3.1c";"2017";"2017-bb-ea";"B";"3.1";"Zelt";"c";"7";"5";"";"ja";"";"Analytische Geometrie";"Abstände";"Punkt mit gleichem Abstand zu allen Seitenflächen über die Symmetrieachse bestimmen";"Abstand eines Punktes von einer Ebene mit der Hesseschen Normalform berechnen";"Lichtquelle|Abstand zur Ebene|Symmetrieachse|Hessesche Normalform";"Hessesche Normalform aufstellen|Betragsgleichung lösen|Symmetrie eines Körpers ausnutzen";"Rechnung";"Ermitteln Sie";"Zahl";"keins";"keine";"Camping";"kurz";"Pyramide ABCDS mit quadratischer Grundfläche der Seitenlänge 5 und der Spitze S(2,5 | 2,5 | 3,9); der Grundflächenmittelpunkt ist M(2,5 | 2,5 | 0). Die Wand ABS liegt in der Ebene E: −39y + 25z = 0. Im Zelt hängt eine Lichtquelle so, dass sie von jeder der vier Wände 80 cm Abstand hat; 1 LE entspricht 1 m.";"Koordinaten des Punktes, der die Lichtquelle im Modell darstellt";"Aus der Symmetrie der Pyramide folgt, dass der Punkt auf der Senkrechten durch M liegt, also die Form L(2,5 | 2,5 | z) hat. Abstand zu E über die Hessesche Normalform: |−39 · 2,5 + 25z| / √(39² + 25²) = 0,8 mit √2146 ≈ 46,32. Von den beiden Lösungen die im Zeltinneren wählen.";"5";"dezimal";"m|cm";"2017-bb-ea-B3.1a";"Aus 97,5 − 25z = 0,8 · √2146 ≈ 37,06 folgt z ≈ 2,418; die Lichtquelle liegt bei L(2,5 | 2,5 | 2,42). Die zweite Lösung z ≈ 5,38 liegt oberhalb der Spitze und entfällt.";"√2146 ≈ 46,32|0,8 · √2146 ≈ 37,06";"III";"die Betragsgleichung nur mit einem Vorzeichen lösen und den Punkt außerhalb des Zelts angeben, oder 80 cm nicht in 0,8 LE umrechnen";"Eigene Rechnung."
"2017-bb-ea-B3.1d";"2017";"2017-bb-ea";"B";"3.1";"Zelt";"d";"7";"3";"";"ja";"";"Analytische Geometrie";"Linearkombination und lineare Abhängigkeit";"Lage eines Punktes auf einer Strecke über eine Linearkombination nachweisen";"";"Linearkombination|Ortsvektor|Strecke|Parameterdarstellung";"mit Ortsvektoren rechnen|Parameterform einer Strecke kennen|Terme umformen";"Begründung";"Weisen Sie nach";"Text";"keins";"keine";"Camping";"kurz";"Pyramide ABCDS mit C(5 | 5 | 0) und S(2,5 | 2,5 | 3,9). Der Ortsvektor eines Punktes P lässt sich in der Form OP = r · OC + s · OS mit r, s ∈ [0; 1] und r + s = 1 darstellen.";"Nachweis, dass P auf der Strecke CS liegt";"r = 1 − s einsetzen und umformen: OP = (1 − s) · OC + s · OS = OC + s · (OS − OC) = OC + s · CS. Das ist die Parameterdarstellung der Strecke von C nach S, die für s ∈ [0; 1] genau diese Strecke durchläuft.";"3";"ganz";"";"";"OP = OC + s · CS mit s ∈ [0; 1]; für s = 0 ist P = C, für s = 1 ist P = S, dazwischen liegt P auf der Strecke CS.";"OP = (1 − s) · OC + s · OS";"II";"an einem einzelnen Zahlenbeispiel prüfen, statt allgemein mit r = 1 − s umzuformen";"Der vorhandene Typ zum Beschreiben einer Linearkombination bleibt getrennt: dort wird eine Lage in Worten gedeutet, hier wird sie durch Umformung nachgewiesen. Eigene Rechnung."
"2017-bb-ea-B3.1e";"2017";"2017-bb-ea";"B";"3.1";"Zelt";"e";"7";"3";"";"ja";"";"Analytische Geometrie";"Abstände";"Strecke in einer geneigten Ebene über einen Höhenschnitt bestimmen";"Streckenlänge im Raum berechnen";"Vordach|geneigte Wand|Höhenschnitt|Rechteckseite";"Koordinatengleichung nach einer Koordinate auflösen|Satz des Pythagoras anwenden|Maße aus einer Abbildung entnehmen";"Rechnung|Begründung";"Weisen Sie nach";"Zahl|Text";"Figur";"Abbildung 2 zeigt das Zelt als Schrägbild einer Pyramide. An der rechten vorderen Wand ist ein dunkel ausgefülltes waagerechtes Vordach aufgespannt, darunter die helle dreieckige Öffnung; zwei senkrechte Stangen stützen die äußere Vordachkante. Rechts daneben zwei Maßangaben: 1,80 m als Höhe des Vordachs über dem Boden und 1,40 m als Breite zwischen den beiden Stangen.";"Camping";"lang";"Die Zeltwand CDS liegt in der Ebene F: 39y + 25z = 195, mit C(5 | 5 | 0) und D(0 | 5 | 0). Ein Teil dieser Wand wird mithilfe zweier Stangen zu einem waagerechten Vordach in 1,80 m Höhe aufgespannt; die dadurch entstehende Öffnung ist im Modell ein Rechteck, dessen eine Seite so auf der Strecke CD liegt, dass der eine Endpunkt von C ebenso weit entfernt ist wie der andere von D. Die Breite des Vordachs beträgt laut Abbildung 1,40 m; 1 LE entspricht 1 m.";"Nachweis, dass die Länge des Vordachs etwa 2,14 m beträgt";"Die Klappkante des Rechtecks liegt in der Wandebene in 1,80 m Höhe: aus 39y + 25 · 1,8 = 195 folgt y = 150/39 ≈ 3,846. Die Vordachlänge ist die Rechteckseite von der Bodenkante CD (y = 5, z = 0) bis zu dieser Kante, in der Wandebene gemessen, also √((5 − 3,846)² + 1,8²).";"4";"dezimal|Wurzel";"m";"";"y(z = 1,8) = 150/39 ≈ 3,846; die Länge beträgt √(1,154² + 1,8²) ≈ 2,138 m, also etwa 2,14 m.";"y(z = 1,8) ≈ 3,846|Differenz in y-Richtung ≈ 1,154";"III";"die Vordachlänge als waagerechten Abstand messen und die Neigung der Zeltwand außer Acht lassen";"Die Maße 1,80 m und 1,40 m stehen nur in Abbildung 2. Die eigene Rechnung bestätigt zugleich die in Teilaufgabe f genannte y-Koordinate 5,98 der äußeren Vordachkante: 3,846 + 2,138 = 5,984. Eigene Rechnung."
"2017-bb-ea-B3.1f";"2017";"2017-bb-ea";"B";"3.1";"Zelt";"f";"7";"5";"";"ja";"";"Analytische Geometrie";"Scharen von Geraden und Ebenen";"Ganzzahligen Scharparameter aus einer Bereichsbedingung an den Durchstoßpunkt bestimmen";"Durchstoßpunkt einer Geraden durch eine Ebene bestimmen";"Sonnenstrahl|Richtungsvektor mit Parameter|Vordach|ganzzahlige Lösung";"Geradengleichung aus Punkt und Richtungsvektor aufstellen|Parameter aus einer Koordinatenbedingung bestimmen|Lösungsbereich abschätzen";"Rechnung";"Ermitteln Sie|Geben Sie an";"Zahl";"Figur";"Dieselbe Abbildung 2 wie in Teilaufgabe e: Zelt als Schrägbild mit dunkel ausgefülltem waagerechtem Vordach an der rechten vorderen Wand, zwei Stützstangen und den Maßangaben 1,80 m für die Höhe und 1,40 m für die Breite.";"Camping";"lang";"Zelt als Pyramide ABCDS mit dem Bodenmittelpunkt M(2,5 | 2,5 | 0). Das waagerechte Vordach liegt in 1,80 m Höhe, ist 1,40 m breit und mittig zur Kante CD angesetzt; seine wandseitige Kante liegt bei y ≈ 3,85, alle Punkte der äußeren Kante, an deren Enden die beiden Stangen befestigt sind, haben die y-Koordinate 5,98. Auf das Zelt treffendes Sonnenlicht verläuft längs paralleler Geraden mit dem Richtungsvektor (0,5 | −4,2 | a) und fällt durch ein kleines Loch im Vordach genau auf den Mittelpunkt des Zeltbodens; für a kommen verschiedene ganzzahlige Werte infrage.";"Ein möglicher ganzzahliger Wert für a und die Koordinaten des zugehörigen Punktes, der eine mögliche Position des Lochs im Vordach darstellt";"Gerade durch M mit dem gegebenen Richtungsvektor ansetzen und die Vordachhöhe z = 1,8 fordern: t = 1,8/a. Damit sind x = 2,5 + 0,5 · 1,8/a und y = 2,5 − 4,2 · 1,8/a. Das Loch muss auf dem Vordach liegen, also y zwischen 3,85 und 5,98 und x zwischen 1,8 und 3,2; das führt auf negative ganzzahlige Werte von a.";"6";"dezimal|negativ";"m";"2017-bb-ea-B3.1e";"Möglich sind a = −3, a = −4 und a = −5. Für a = −3 ist t = −0,6 und das Loch liegt bei (2,2 | 5,02 | 1,8).";"t = 1,8/a|a = −4: (2,275 | 4,39 | 1,8)|a = −5: (2,32 | 4,012 | 1,8)";"III";"das Vorzeichen von a nicht prüfen und einen Punkt außerhalb des Vordachs angeben";"Die wandseitige Kante bei y ≈ 3,85 folgt aus Teilaufgabe e und steht im Heft nicht ausdrücklich; sie begrenzt den zulässigen Bereich nach unten. Eigene Rechnung, mit sympy bestätigt."
"2017-bb-ea-B3.2a";"2017";"2017-bb-ea";"B";"3.2";"Gartenpavillon";"a";"8";"3";"";"ja";"";"Analytische Geometrie";"Skalarprodukt und Winkel";"Schnittwinkel zwischen Gerade und Ebene berechnen";"";"Dachkante|Neigungswinkel|Grundflächenebene|Richtungsvektor";"Richtungsvektor einer Geraden ablesen|Normalenvektor der x-y-Ebene kennen|Winkelformel für Gerade und Ebene anwenden";"Rechnung";"Berechnen Sie";"Zahl";"Figur";"Schrägbild eines Pavillons: ein Quader mit quadratischer Grundfläche, deren Mittelpunkt im Koordinatenursprung liegt, darauf eine gerade quadratische Pyramide mit der Spitze S auf der z-Achse. Eingezeichnet sind die z-Achse nach oben, die y-Achse nach rechts, die x-Achse nach vorn links sowie die Punkte S oben, E an der oberen vorderen Quaderecke und A senkrecht darunter am Boden; verdeckte Kanten sind gestrichelt.";"Gartenbau";"lang";"Ein Pavillon wird vereinfacht als zusammengesetzter Körper aus einem Quader mit quadratischer Grundfläche und einer aufgesetzten geraden quadratischen Pyramide aufgefasst. Eine der senkrechten Kanten ist die Strecke AE mit A(1,5 | 1,5 | 0) und E(1,5 | 1,5 | 2,1); der Mittelpunkt der in der x-y-Ebene liegenden Grundfläche ist O(0 | 0 | 0). Eine der in der Spitze S zusammentreffenden Dachkanten ist Teil der Geraden g: x = (−1,5 | 1,5 | 2,1) + t · (−1,5 | 1,5 | −1); t ∈ IR. Es gilt 1 LE = 1 m.";"Neigungswinkel einer Dachkante gegenüber der Grundflächenebene";"Winkel zwischen dem Richtungsvektor (−1,5 | 1,5 | −1) und der x-y-Ebene mit dem Normalenvektor (0 | 0 | 1) über sin α = |v_z| / |v| bestimmen; |v| = √(2,25 + 2,25 + 1) = √5,5.";"3";"dezimal|Wurzel";"Grad";"";"|v| = √5,5 ≈ 2,345 und sin α = 1/√5,5 ≈ 0,4264, also α ≈ 25,2°.";"|v| = √5,5 ≈ 2,345";"II";"den Winkel zwischen Richtungs- und Normalenvektor angeben, statt ihn auf die Ebene zu beziehen";"Eigene Rechnung."
"2017-bb-ea-B3.2b";"2017";"2017-bb-ea";"B";"3.2";"Gartenpavillon";"b";"8";"2";"";"ja";"";"Analytische Geometrie";"Schnittmengen";"Gesamthöhe eines zusammengesetzten Körpers über die Spitze bestimmen";"Durchstoßpunkt einer Geraden durch eine Ebene bestimmen";"Pavillon|Spitze|z-Achse|Gesamthöhe";"Geradenparameter aus einer Koordinatenbedingung bestimmen|Punkt durch Einsetzen berechnen";"Rechnung";"Ermitteln Sie";"Zahl";"Figur";"Dasselbe Schrägbild wie in Teilaufgabe a: Quader mit quadratischer Grundfläche um den Koordinatenursprung, darauf die Pyramide mit der Spitze S auf der z-Achse; beschriftet sind S, E und A sowie die drei Koordinatenachsen.";"Gartenbau";"mittel";"Pavillon aus Quader und aufgesetzter gerader quadratischer Pyramide; der Grundflächenmittelpunkt ist O(0 | 0 | 0), die Quaderkante AE reicht von A(1,5 | 1,5 | 0) bis E(1,5 | 1,5 | 2,1). Eine Dachkante ist Teil der Geraden g: x = (−1,5 | 1,5 | 2,1) + t · (−1,5 | 1,5 | −1); 1 LE = 1 m.";"Gesamthöhe des Pavillons";"Die Spitze liegt auf g und zugleich auf der z-Achse, also über dem Grundflächenmittelpunkt: aus −1,5 − 1,5 · t = 0 folgt t = −1. Einsetzen liefert den Punkt; die Gesamthöhe ist dessen z-Koordinate.";"3";"dezimal";"m";"";"t = −1 und S(0 | 0 | 3,1); der Pavillon ist 3,1 m hoch.";"t = −1";"II";"die Quaderhöhe 2,1 m und die Pyramidenhöhe verwechseln oder nur die Pyramidenhöhe angeben";"Eigene Rechnung."
"2017-bb-ea-B3.2c";"2017";"2017-bb-ea";"B";"3.2";"Gartenpavillon";"c";"8";"3";"";"ja";"";"Analytische Geometrie";"Ebenen";"Koordinatengleichung einer Ebene aus Gerade und Punkt nachweisen";"";"Dachfläche|Ebene durch Gerade und Punkt|Punktprobe|Normalenvektor";"Punktprobe in einer Koordinatengleichung durchführen|Orthogonalität über das Skalarprodukt prüfen";"Begründung";"Weisen Sie nach";"Text";"keins";"keine";"Gartenbau";"mittel";"Eine der dreieckigen Teilflächen des Pavillondaches liegt in der Ebene H, die die Gerade g: x = (−1,5 | 1,5 | 2,1) + t · (−1,5 | 1,5 | −1) und den Punkt E(1,5 | 1,5 | 2,1) enthält.";"Nachweis, dass die Ebene H durch die Gleichung 3y + 4,5z = 13,95 beschrieben werden kann";"Stützpunkt von g und Punkt E in die Gleichung einsetzen; anschließend zeigen, dass der Richtungsvektor von g orthogonal zum Normalenvektor (0 | 3 | 4,5) ist, damit die ganze Gerade in H liegt.";"3";"dezimal";"";"";"Für (−1,5 | 1,5 | 2,1) und für E(1,5 | 1,5 | 2,1) ergibt 3y + 4,5z jeweils 13,95. Wegen 3 · 1,5 + 4,5 · (−1) = 0 steht der Richtungsvektor von g senkrecht auf dem Normalenvektor, also liegt g ganz in H; damit beschreibt die Gleichung die Ebene durch g und E.";"3 · 1,5 + 4,5 · 2,1 = 13,95|n · v = 0";"II";"nur den Stützpunkt einsetzen und die Richtung der Geraden nicht prüfen";"Eigene Rechnung."
"2017-bb-ea-B3.2d";"2017";"2017-bb-ea";"B";"3.2";"Gartenpavillon";"d";"8";"2";"";"ja";"";"Analytische Geometrie";"Abstände";"Lotgerade von einem Punkt auf eine Ebene angeben";"";"Lampe|kleinster Abstand|Lotgerade|Normalenvektor";"Normalenvektor aus der Koordinatenform ablesen|Parameterform einer Geraden aufschreiben|Lotfußpunkt als Punkt kleinsten Abstands kennen";"Kurzantwort";"Geben Sie an";"Term";"keins";"keine";"Gartenbau";"kurz";"Eine Dachteilfläche des Pavillons liegt in der Ebene H: 3y + 4,5z = 13,95. Im Inneren des Pavillons befindet sich eine Lampe, vereinfacht durch den Punkt L(0 | 1 | 2) modelliert.";"Gleichung einer Geraden k, auf der neben L auch der Punkt der Ebene H liegt, der den kleinsten Abstand zu L hat";"Der Punkt kleinsten Abstands ist der Lotfußpunkt; die gesuchte Gerade ist das Lot durch L, also die Gerade mit dem Normalenvektor von H als Richtungsvektor.";"2";"dezimal";"";"2017-bb-ea-B3.2c";"k: x = (0 | 1 | 2) + r · (0 | 3 | 4,5); r ∈ IR, gleichwertig mit dem Richtungsvektor (0 | 2 | 3).";"";"I";"einen Richtungsvektor innerhalb der Ebene statt des Normalenvektors verwenden";"Eigene Rechnung."
"2017-bb-ea-B4.1a";"2017";"2017-bb-ea";"B";"4.1";"Vereinsjubiläum";"a";"9";"2";"";"ja";"";"Stochastik";"Vierfeldertafel";"Vierfeldertafel aus Anteilen aufstellen";"";"Vierfeldertafel|Randhäufigkeiten|Prozentanteil|absolute Zahlen";"Prozentwert einer Gesamtzahl berechnen|Randsummen einer Vierfeldertafel ergänzen";"Rechnung";"Ermitteln Sie";"Zahl";"keins";"keine";"Vereinsfest";"mittel";"Zu einer Autogrammstunde haben 30 Frauen und 50 Männer je eine Frage eingereicht. 75 Prozent aller eingereichten Fragen beziehen sich auf den Fußball, die übrigen sind eher allgemeiner Natur. Die Fragen der Frauen verteilen sich zu gleichen Teilen auf rein fußballerische und allgemeine.";"Anzahl der von Männern gestellten Fragen, die eher allgemeine Dinge betreffen";"Insgesamt sind es 80 Fragen, davon 25 % allgemeine, also 20. Von den Frauen stammen 15 allgemeine Fragen; die Differenz entfällt auf die Männer.";"3";"ganz|Prozent";"";"";"20 − 15 = 5 Fragen von Männern betreffen eher allgemeine Dinge.";"80 Fragen insgesamt|20 allgemeine Fragen|15 allgemeine Fragen von Frauen";"I";"die 75 Prozent auf die Männerfragen statt auf alle Fragen beziehen";"Der vorhandene Typ wird übernommen, obwohl hier absolute Häufigkeiten statt Anteilen gegeben sind; der Lösungsweg ist derselbe. Eigene Rechnung."
"2017-bb-ea-B4.1b";"2017";"2017-bb-ea";"B";"4.1";"Vereinsjubiläum";"b";"9";"4";"";"ja";"";"Stochastik";"Bedingte Wahrscheinlichkeit und Bayes";"Bedingte Wahrscheinlichkeit aus der Vierfeldertafel berechnen";"";"Losentscheid|bedingte Wahrscheinlichkeit|Teilgruppe|Vierfeldertafel";"bedingte Wahrscheinlichkeit als Anteil innerhalb einer Teilgruppe deuten|Vierfeldertafel auswerten";"Rechnung";"Ermitteln Sie";"Zahl";"keins";"keine";"Vereinsfest";"mittel";"Unter den 80 Personen, die je eine Frage eingereicht haben (30 Frauen, 50 Männer), wird eine Jahreskarte verlost. 20 der Fragen sind eher allgemeiner Natur, davon 15 von Frauen und 5 von Männern. Bekannt ist bereits, dass der Gewinner eine eher allgemeine Frage gestellt hat.";"Wahrscheinlichkeit dafür, dass die Jahreskarte von einem Mann gewonnen wird";"Bedingte Wahrscheinlichkeit: Anteil der Männer unter den 20 Personen mit allgemeiner Frage, also 5/20.";"2";"Bruch|dezimal";"";"2017-bb-ea-B4.1a";"P(Mann | allgemeine Frage) = 5/20 = 0,25";"";"II";"die Wahrscheinlichkeit auf alle 80 Personen beziehen und 5/80 angeben";"Eigene Rechnung."
