"id";"jahr";"papier";"block";"aufgabe";"titel";"teilaufgabe";"seite";"punkte";"stern";"hilfsmittel";"afb_amtlich";"leitidee";"thema";"typ";"typ_neben";"stichwoerter";"voraussetzungen";"format";"operator";"antwort";"material";"skizze";"kontext";"textumfang";"gegeben";"gesucht";"verfahren";"schritte";"zahlenraum";"einheiten";"abhaengig_von";"ergebnis";"zwischenergebnis";"niveau_geschaetzt";"fehlerquelle";"bemerkung"
"2023MerhoehtBStochastikWTR2-2a";"2023";"2023-iqb-ea";"B";"2.2";"Stochastik";"a";"2";"4";"";"ja";"II";"Stochastik";"Kenngrößen von Verteilungen";"Restwahrscheinlichkeit und Erwartungswert eines Teilgewinns aus dem Gesamterwartungswert bestimmen";"";"1 − (8 · 10⁻⁴ + 5 · 10⁻⁵ + 2 · 10⁻⁵ + 3 · 10⁻⁶) = 0,999127 > 0,999|0,999127 · x + 0,16 + 0,025 + 0,02 + 0,03 = 0,435|x ≈ 0,20 Euro";"Gegenwahrscheinlichkeit|Erwartungswert als gewichtete Summe|Gleichung nach dem unbekannten Wert auflösen";"Rechnung";"Zeigen Sie|Bestimmen Sie";"Zahl";"Tabelle";"Tabelle: Anzahl Strandkörbe 2, 3, 4, 5; Gutscheinwert 200, 500, 1000, 10 000 Euro; Wahrscheinlichkeit 8 · 10⁻⁴, 5 · 10⁻⁵, 2 · 10⁻⁵, 3 · 10⁻⁶";"Gewinnspiel/Reiseunternehmen";"lang";"Gewinnspiel mit 1 bis 5 Strandkörben; bei 1 Strandkorb Sachgewinne; Tabelle der Gutscheine; Erwartungswert des Gewinns 43,5 Cent je Person";"Nachweis P(1 Strandkorb) > 1 − 0,001; Erwartungswert des Gewinns bei einem Strandkorb";"Gegenwahrscheinlichkeit der Gutscheine; Erwartungswertgleichung nach dem Sachgewinn-Erwartungswert x auflösen";"3";"dezimal|Potenz";"Euro";"";"1 − (8 · 10⁻⁴ + 5 · 10⁻⁵ + 2 · 10⁻⁵ + 3 · 10⁻⁶) = 0,999127 > 1 − 0,001; 0,999127 · x + 8 · 10⁻⁴ · 200 + 5 · 10⁻⁵ · 500 + 2 · 10⁻⁵ · 1000 + 3 · 10⁻⁶ · 10000 = 0,435 liefert x ≈ 0,20, der Erwartungswert beträgt etwa 20 Cent (amtlich)";"x ≈ 0,2002";"II";"Cent und Euro mischen";"Standardbezug: K2 I, K3 II, K4 I, K5 I. AB amtlich: II. Amtlich, eigene Rechnung bestätigt."
"2023MerhoehtBStochastikWTR2-2b";"2023";"2023-iqb-ea";"B";"2.2";"Stochastik";"b";"2";"4";"";"ja";"II";"Stochastik";"Binomialverteilung";"Kleinsten Radius einer symmetrischen Umgebung um den Erwartungswert für eine Mindestwahrscheinlichkeit ermitteln";"";"μ = 8 · 10⁻⁴ · 80 000 = 64|P(55 ≤ X ≤ 73) ≈ 77 %|P(54 ≤ X ≤ 74) ≈ 81 %|c = 10";"Erwartungswert n · p|kumulierte Binomialwahrscheinlichkeit am Rechner|Probieren mit Nachbarwerten";"Rechnung";"Ermitteln Sie";"Zahl";"keins";"keine";"Gewinnspiel/Reiseunternehmen";"mittel";"80 000 Teilnehmer; X Anzahl mit zwei Strandkörben, p = 8 · 10⁻⁴; Intervall [μ − c; μ + c] mit Wahrscheinlichkeit mindestens 80 %";"kleinster ganzzahliger Wert von c";"μ berechnen, symmetrische Intervalle mit wachsendem c am Rechner prüfen";"3";"ganz|Prozent|Potenz";"";"";"μ = 8 · 10⁻⁴ · 80000 = 64; P(55 ≤ X ≤ 73) ≈ 77 %, P(54 ≤ X ≤ 74) ≈ 81 %; damit c = 10 (amtlich)";"σ ≈ 8, Sigma-Regel 1,28σ ≈ 10,2";"II";"c über die Sigma-Regel ohne Nachbarwertprüfung";"Standardbezug: K2 II, K3 II, K5 II, K6 II. AB amtlich: II. Amtlich, eigene Rechnung bestätigt. Kein Rückgriff auf „Kleinste Umgebungsbreite unterhalb des Erwartungswerts …“ (einseitig, anderer Ansatz)."
"2023MerhoehtBStochastikWTR2-2c";"2023";"2023-iqb-ea";"B";"2.2";"Stochastik";"c";"2";"5";"";"ja";"III";"Stochastik";"Hypothesentests";"Nutzen eines größeren Stichprobenumfangs über den Fehler zweiter Art an den Gütekurven begründen";"";"H₀: p ≥ 2 %, Ablehnung heißt keine Verlängerung|Fehler zweiter Art: p < 0,02, aber nicht abgelehnt ⇒ irrtümliche Verlängerung|bei p = 0,014 liegt der Graph zu n₂ höher ⇒ kleinerer Fehler zweiter Art für n₂|lohnt sich, wenn die Mehrkosten des Tests gering gegen die vermiedenen Verluste sind";"Gütekurve lesen (Ablehnwahrscheinlichkeit in Abhängigkeit von p)|Fehler zweiter Art als Gegenwahrscheinlichkeit der Ablehnung bei falscher H₀|Kosten-Nutzen-Abwägung";"Kurzantwort|Begründung";"Geben Sie an|Begründen Sie";"Text";"Diagramm";"Koordinatensystem p von 0 bis 0,02 (und darüber), Wahrscheinlichkeit 0 bis 1; zwei fallende Kurven der Ablehnwahrscheinlichkeit: Graph zu n₁ (gepunktet) flacher, Graph zu n₂ (gestrichelt) steiler, beide nahe 1 bei p = 0 und nahe 0 ab etwa p = 0,02, n₁ < n₂";"Gewinnspiel/Reiseunternehmen";"lang";"p Buchungswahrscheinlichkeit; Verlängerung lohnt für p ≥ 2 %; H₀: p ≥ 2 % auf 5 %; größerer Stichprobenumfang teurer; Abbildung der Ablehnwahrscheinlichkeit für n₁ < n₂";"Bedingung, unter der sich der größere Umfang lohnen könnte, begründet mit Abbildung und Fehler zweiter Art";"Fehler zweiter Art als irrtümliche Verlängerung deuten, an einem p < 0,02 die Kurven vergleichen, gegen die Testkosten abwägen";"3";"dezimal|Prozent";"";"";"Der Fehler zweiter Art kann bei p < 0,02 auftreten, etwa p = 0,014; dort liegt der Graph zu n₂ oberhalb des Graphen zu n₁, die Wahrscheinlichkeit, das Gewinnspiel irrtümlich zu verlängern, ist für n₂ kleiner; bei größerem Umfang ist das Verlustrisiko geringer, die Testkosten aber höher – der größere Umfang könnte sich lohnen, wenn die zusätzlichen Kosten verhältnismäßig gering wären (amtlich)";"";"III";"Fehler erster Art (irrtümliches Nichtverlängern) heranziehen";"Standardbezug: K1 III, K3 III, K4 II, K6 III. AB amtlich: III. Amtlich. Eichregel: (d) Fehler zweiter Art im Sachzusammenhang deuten, verkettet mit dem Kurvenvergleich und der Kostenabwägung."
"2023MerhoehtBStochastikWTR3-1a";"2023";"2023-iqb-ea";"B";"3.1";"Stochastik";"a";"1";"3";"";"ja";"I";"Stochastik";"Binomialverteilung";"Aufgabenstellung zu einer Potenz der Gegenwahrscheinlichkeit formulieren und Ansatz erläutern";"";"0,985¹² ≈ 83,4 %|0,985 = 1 − 0,015 Wahrscheinlichkeit für mindestens 600 ml|zwölf Flaschen alle in Ordnung";"Gegenwahrscheinlichkeit|Pfadregel für gleiche unabhängige Ereignisse";"Kurzantwort|Begründung";"Formulieren Sie|Erläutern Sie";"Text";"keins";"keine";"Olivenöl/Abfüllung";"mittel";"Karton mit zwölf Flaschen; P(Flasche unter 600 ml) = 1,5 %; Rechnung 0,985¹² ≈ 83,4 %";"passende Aufgabenstellung; Erläuterung des Ansatzes";"0,985 als Gegenwahrscheinlichkeit je Flasche, Potenz 12 als alle Flaschen des Kartons";"1";"dezimal|Prozent";"";"";"Aufgabenstellung: Berechnen Sie die Wahrscheinlichkeit dafür, dass in einem Karton alle Flaschen mindestens 600 ml Öl enthalten; die Wahrscheinlichkeit für eine Flasche beträgt 1 − 0,015 = 0,985, für alle zwölf Flaschen 0,985¹² (amtlich)";"";"II";"„höchstens eine Flasche zu wenig“ formulieren (das wäre der Karton ohne Fehler, ein anderer Term)";"Standardbezug: K1 I, K3 I, K4 I, K6 I. AB amtlich: I. Amtlich, eigene Rechnung bestätigt. Abweichung: meine Schätzung II (Term in eine Aufgabenstellung übersetzen), amtlich I."
"2023MerhoehtBStochastikWTR3-1b";"2023";"2023-iqb-ea";"B";"3.1";"Stochastik";"b";"1";"3";"";"ja";"II";"Stochastik";"Kenngrößen von Verteilungen";"Mindestanzahl aus einer Erwartungswertbedingung n · p > c ermitteln";"";"m · 0,985 > 780|m ≥ 792";"Erwartungswert n · p als Mittel|Ungleichung lösen und aufrunden";"Rechnung";"Ermitteln Sie";"Zahl";"keins";"keine";"Olivenöl/Abfüllung";"kurz";"Lieferung von m Flaschen; im Mittel mehr als 780 Flaschen mit mindestens 600 ml";"Mindestzahl gelieferter Flaschen";"m · 0,985 > 780 nach m auflösen, auf ganze Zahl aufrunden";"2";"dezimal|ganz";"";"";"m · 0,985 > 780 ⇔ m ≥ 792 (amtlich)";"780/0,985 ≈ 791,9";"II";"m = 791 (abrunden)";"Standardbezug: K1 I, K2 II, K3 I, K5 II, K6 II. AB amtlich: II. Amtlich, eigene Rechnung bestätigt."
"2023MerhoehtBStochastikWTR3-1c";"2023";"2023-iqb-ea";"B";"3.1";"Stochastik";"c";"1";"4";"";"ja";"III";"Stochastik";"Binomialverteilung";"Fehlerwahrscheinlichkeit einer Einheit binomial berechnen und als Trefferwahrscheinlichkeit einer zweiten Binomialverteilung verwenden";"";"Y Flaschen unter 600 ml je Karton, n = 12, p = 0,015: P(Y ≥ 2) ≈ 0,013|Z fehlerhafte Kartons, n = 150, p = 0,013|3 % von 150 = 4,5 ⇒ Z ≥ 5|P(Z ≥ 5) ≈ 5 %";"„mehr als eine“ als Y ≥ 2|zweistufiges Modell|Prozentanteil in Anzahl umrechnen";"Rechnung";"Bestimmen Sie";"Zahl";"keins";"keine";"Olivenöl/Abfüllung";"mittel";"Karton fehlerhaft, wenn mehr als eine Flasche unter 600 ml; Lieferung 150 Kartons";"Wahrscheinlichkeit, dass mehr als 3 % der Kartons fehlerhaft sind";"Fehlerwahrscheinlichkeit eines Kartons binomial, dann Binomialverteilung über die Kartons mit Z ≥ 5";"4";"dezimal|Prozent";"";"";"Y: Anzahl der Flaschen mit weniger als 600 ml; P₀,₀₁₅¹²(Y ≥ 2) ≈ 0,013; Z: Anzahl der fehlerhaften Kartons; 3 % · 150 = 4,5; P₀,₀₁₃¹⁵⁰(Z ≥ 5) ≈ 5 % (amtlich)";"0,01344; 0,0528";"III";"„mehr als 3 %“ als Z ≥ 4 oder Y ≥ 1 statt Y ≥ 2";"Standardbezug: K2 III, K3 I, K5 I, K6 I. AB amtlich: III. Amtlich, eigene Rechnung bestätigt. Eichregel: (d) zwei Binomialmodelle verketten, Anteilsbedingung übersetzen."
"2023MerhoehtBStochastikWTR3-2a";"2023";"2023-iqb-ea";"B";"3.2";"Stochastik";"a";"1";"3";"";"ja";"I";"Stochastik";"Normalverteilung und Sigma-Regeln";"Wahrscheinlichkeit eines Intervalls der Normalverteilung mit dem Rechner berechnen";"";"μ = 600,5, σ = 0,23|P(X > 601) ≈ 1,5 %|P(600 ≤ X ≤ 601) ≈ 97,0 %";"Normalverteilung am Rechner|„höchstens 0,5 ml Abweichung“ als Intervall";"Rechnung";"Ermitteln Sie";"Zahl";"keins";"keine";"Olivenöl/Abfüllung";"kurz";"Füllmenge normalverteilt mit μ = 600,5 ml, σ = 0,23 ml; A: mehr als 601 ml; B: höchstens 0,5 ml vom Erwartungswert entfernt";"P(A), P(B)";"Normalverteilung am Rechner";"2";"dezimal|Prozent";"ml";"";"X: Füllmenge in ml; P(A) = P(X > 601) ≈ 1,5 %; P(B) = P(600 ≤ X ≤ 601) ≈ 97,0 % (amtlich)";"0,01486; 0,9703";"I";"B einseitig als P(X ≤ 601)";"Standardbezug: K3 I, K5 I. AB amtlich: I. Amtlich, eigene Rechnung bestätigt (Phi über erf). Typ wiederverwendet (2026-ea-B)."
"2023MerhoehtBStochastikWTR3-2b";"2023";"2023-iqb-ea";"B";"3.2";"Stochastik";"b";"2";"2";"";"ja";"II";"Stochastik";"Normalverteilung und Sigma-Regeln";"Eignung der Normalverteilung trotz negativer Werte im Definitionsbereich begründen";"";"Wahrscheinlichkeit negativer Füllmengen praktisch null|Modell vernachlässigbar ungenau";"Sigma-Regeln: weit entfernte Bereiche haben verschwindende Wahrscheinlichkeit";"Begründung";"Begründen Sie";"Text";"keins";"keine";"Olivenöl/Abfüllung";"mittel";"Füllmenge nie negativ; Normalverteilung auch für negative Zahlen definiert mit positiven Dichtewerten";"Begründung, dass die Normalverteilung dennoch sinnvoll ist";"Wahrscheinlichkeit für negative Werte als vernachlässigbar klein einordnen";"1";"dezimal";"ml";"";"Die Wahrscheinlichkeit, die die Normalverteilung für negative Füllmengen liefert, ist so gering, dass sie im Sachzusammenhang vernachlässigt werden kann (amtlich)";"μ liegt über 2600 Standardabweichungen über 0";"II";"Dichtewert mit Wahrscheinlichkeit verwechseln";"Standardbezug: K1 II, K3 II, K6 II. AB amtlich: II. Amtlich."
"2023MerhoehtBStochastikWTR3-2c";"2023";"2023-iqb-ea";"B";"3.2";"Stochastik";"c";"2";"6";"";"ja";"II";"Stochastik";"Normalverteilung und Sigma-Regeln";"Dichtefunktionen zu verschobenem Erwartungswert und kleinerer Standardabweichung skizzieren und Wirkung auf eine Wahrscheinlichkeit begründen";"";"Vorschlag 1: Glockenkurve nach rechts verschoben|Vorschlag 2: schmalere, höhere Glocke um 600,5|Fläche links von 600 wird jeweils kleiner";"Wirkung von μ und σ auf die Dichtekurve|Wahrscheinlichkeit als Fläche unter der Dichte";"Zeichnen|Begründung";"Skizzieren Sie|Begründen Sie";"Grafik";"Diagramm";"Abbildungen 1 und 2: je der Graph der Dichtefunktion (Glockenkurve) mit Maximum bei 600,5 auf einer x-Achse von 599,5 bis 601,5; Erwartungshorizont: in Abbildung 1 eine gleich hohe, nach rechts verschobene Glocke gestrichelt, in Abbildung 2 eine schmalere und höhere Glocke um 600,5 gestrichelt";"Olivenöl/Abfüllung";"lang";"Vorschlag 1: eingestellte Füllmenge 600,5 ml erhöhen; Vorschlag 2: Genauigkeit erhöhen; Abbildungen 1 und 2 mit der bisherigen Dichtefunktion";"je Vorschlag eine passende Dichtefunktion skizzieren und begründen, dass P(X < 600) kleiner wird";"Verschiebung bzw. Stauchung der Glocke einzeichnen, Fläche links von 600 vergleichen";"2";"dezimal";"ml";"";"Abbildung 1: nach rechts verschobene Glocke; Abbildung 2: schmalere, höhere Glocke um 600,5; die Wahrscheinlichkeit für weniger als 600 ml entspricht der Fläche zwischen Dichtegraph und x-Achse für x ≤ 600, jeder Vorschlag verkleinert diese Fläche (amtlich)";"";"II";"bei kleinerem σ die Glocke niedriger statt höher zeichnen";"Standardbezug: K1 II, K3 II, K4 II, K6 II. AB amtlich: II. Amtlich. Kein Rückgriff auf „Dichtefunktion mit gleichem Erwartungswert und größerer Standardabweichung skizzieren“ (andere Richtung, zwei Vorschläge mit Begründung)."
"2023MerhoehtBStochastikWTR3-3";"2023";"2023-iqb-ea";"B";"3.3";"Stochastik";"";"2";"4";"";"ja";"III";"Stochastik";"Kombinatorik";"Kleinstes n, für das die Wahrscheinlichkeit lauter verschiedener Ergebnisse unter eine Schranke fällt, ermitteln";"";"P(alle verschieden) = n!/nⁿ|n = 6: 6!/6⁶ ≈ 1,5 %|n = 7: 7!/7⁷ ≈ 0,6 % < 1 %|kleinstes n = 7";"Anzahl aller Folgen nⁿ|Anzahl der Folgen ohne Wiederholung n!|Probieren";"Rechnung";"Ermitteln Sie";"Zahl";"keins";"keine";"Olivenöl/Abfüllung";"mittel";"n verschiedene Motive, je Flasche zufällig eines; bei n Flaschen sind alle Motive verschieden mit Wahrscheinlichkeit unter 1 %";"kleinster möglicher Wert von n";"n!/nⁿ für wachsendes n berechnen, bis der Wert unter 1 % fällt";"3";"Prozent";"";"";"Mit 6!/6⁶ ≈ 1,5 % und 7!/7⁷ ≈ 0,6 % ergibt sich 7 als kleinster möglicher Wert von n (amtlich)";"";"III";"Anzahl der Folgen ohne Wiederholung als nⁿ − n";"Standardbezug: K2 III, K3 II, K5 II. AB amtlich: III. Amtlich, eigene Rechnung bestätigt. Eichregel: (a) Bedingung in den Term n!/nⁿ übersetzen, Schranke suchen."
"2022MerhoehtBAnalysisWTR1-1a";"2022";"2022-iqb-ea";"B";"1.1";"Analysis";"a";"2";"4";"";"ja";"I";"Analysis";"Funktionsklassen und Eigenschaften";"Nullstellen und Werte: Funktionswert und Änderungsbeträge zweier Zeitabschnitte im Sachzusammenhang vergleichen";"";"f(0,5) = 221,25 ≈ 220 km/h|f(0) − f(0,5) = 18,75|f(0,5) − f(1) = 41,25";"Funktionswerte|Differenzen bilden und vergleichen";"Rechnung";"Bestimmen Sie|Zeigen Sie";"Zahl";"Koordinatensystem";"Abbildung 1: Koordinatensystem x von −1 bis 3, y mit Marken 100 und 200; waagerechte Linie bei 240 für x < 0, Graph von f von (0 | 240) fallend mit Wendepunkt bei x = 1 bis (2 | 120), danach waagerecht bei 120; Abbildung 2 zusätzlich mit G₂₅₀ (gestrichelt, zunächst über f mit Hochpunkt, dann steil fallend) und G₋₈₀ (gestrichelt, unter f)";"Bahn/ICE-Geschwindigkeit";"lang";"f(x) = 30x³ − 90x² + 240, x Minuten seit 15:00 Uhr, f(x) Geschwindigkeit in km/h für 0 ≤ x ≤ 2; davor und danach konstante Geschwindigkeit";"Geschwindigkeit nach einer halben Minute; Nachweis, dass die Abnahme in der ersten halben Minute kleiner ist als in der zweiten";"f(0,5) berechnen, beide Differenzen bilden und vergleichen";"3";"dezimal";"km/h";"";"f(0,5) = 221,25, die Geschwindigkeit beträgt etwa 220 km/h; f(0) − f(0,5) = 18,75, f(0,5) − f(1) = 41,25 (amtlich)";"";"I";"Ableitungswerte statt Differenzen vergleichen";"Standardbezug: K3 I, K5 I, K6 I. AB amtlich: I. Amtlich, eigene Rechnung bestätigt."
"2022MerhoehtBAnalysisWTR1-1b";"2022";"2022-iqb-ea";"B";"1.1";"Analysis";"b";"2";"4";"";"ja";"II";"Analysis";"Kurvenuntersuchung";"Zeitpunkt stärkster Abnahme über das Minimum der Ableitung berechnen";"";"f'(x) = 90x² − 180x = 90x(x − 2)|Parabel mit Minimum in der Mitte der Nullstellen 0 und 2|x = 1, 15:01 Uhr";"Ableitung|Minimum einer quadratischen Funktion|stärkste Abnahme als minimale Ableitung";"Rechnung";"Ermitteln Sie";"Zahl";"Koordinatensystem";"Abbildung 1: Koordinatensystem x von −1 bis 3, y mit Marken 100 und 200; waagerechte Linie bei 240 für x < 0, Graph von f von (0 | 240) fallend mit Wendepunkt bei x = 1 bis (2 | 120), danach waagerecht bei 120; Abbildung 2 zusätzlich mit G₂₅₀ (gestrichelt, zunächst über f mit Hochpunkt, dann steil fallend) und G₋₈₀ (gestrichelt, unter f)";"Bahn/ICE-Geschwindigkeit";"kurz";"f wie in a";"Zeitpunkt der stärksten Abnahme der Geschwindigkeit";"f' aufstellen, Minimum von f' über die Nullstellensymmetrie oder f'' = 0";"3";"ganz";"Uhr";"";"f'(x) = 90x² − 180x = 90x · (x − 2); f' ist quadratisch mit Minimum, die Nullstellen 0 und 2 liefern das Minimum bei x = 1; der gesuchte Zeitpunkt ist 15:01 Uhr (amtlich)";"f''(x) = 180x − 180";"II";"Nullstelle von f' (x = 2) als stärkste Abnahme";"Standardbezug: K1 I, K3 II, K5 I. AB amtlich: II. Amtlich, eigene Rechnung bestätigt."
"2022MerhoehtBAnalysisWTR1-1c";"2022";"2022-iqb-ea";"B";"1.1";"Analysis";"c";"2";"3";"";"ja";"II";"Analysis";"Rekonstruktion von Beständen";"Zurückgelegte Strecke als Integral der Geschwindigkeit mit Umrechnung der Einheiten berechnen";"";"1/60 · ∫₀² f(x) dx|Stammfunktion 15/2x⁴ − 30x³ + 240x|6 km";"Strecke als Integral der Geschwindigkeit|Minuten in Stunden (Faktor 1/60)";"Rechnung";"Berechnen Sie";"Zahl";"keins";"keine";"Bahn/ICE-Geschwindigkeit";"kurz";"f wie in a; erste zwei Minuten";"Länge der zurückgelegten Strecke";"Integral von 0 bis 2 über f, mit 1/60 in km umrechnen";"3";"Bruch";"km";"";"1/60 · ∫₀² f(x) dx = 1/60 · [15/2x⁴ − 30x³ + 240x]₀² = 6; der ICE legt sechs Kilometer zurück (amtlich)";"Integral 360";"II";"Faktor 1/60 vergessen (360 km)";"Standardbezug: K2 II, K3 II, K5 I. AB amtlich: II. Amtlich, eigene Rechnung bestätigt."
"2022MerhoehtBAnalysisWTR1-1d";"2022";"2022-iqb-ea";"B";"1.1";"Analysis";"d";"2";"5";"";"ja";"III";"Analysis";"Tangente, Normale, Schnittwinkel";"Aussage über den Bremsweg bei konstanter Abnahme über die Tangente und ein Dreieck untersuchen";"";"f'(1) = −90, f(1) = 180|Tangente y = −90x + 270 mit Nullstelle 3|Dreieck zwischen x = 1, x-Achse und Tangente: 1/2 · 2 · 180 / 60 = 3 km|Aussage richtig";"Tangente als Modell konstanter Abnahme|Nullstelle der Tangente als Stillstand|Dreiecksfläche als Strecke mit Umrechnung";"Rechnung|Begründung";"Untersuchen Sie";"Text";"Koordinatensystem";"Abbildung 1: Koordinatensystem x von −1 bis 3, y mit Marken 100 und 200; waagerechte Linie bei 240 für x < 0, Graph von f von (0 | 240) fallend mit Wendepunkt bei x = 1 bis (2 | 120), danach waagerecht bei 120; Abbildung 2 zusätzlich mit G₂₅₀ (gestrichelt, zunächst über f mit Hochpunkt, dann steil fallend) und G₋₈₀ (gestrichelt, unter f)";"Bahn/ICE-Geschwindigkeit";"mittel";"Aussage: Bliebe die Abnahme der Geschwindigkeit ab 15:01 Uhr konstant, käme der ICE nach drei Kilometern zum Stehen";"ob die Aussage richtig ist";"Tangente in (1 | f(1)) aufstellen, Nullstelle bestimmen, Fläche unter der Tangente bis dorthin in km umrechnen";"4";"ganz|negativ";"km";"";"f'(1) = −90, f(1) = 180; Tangente y = −90x + 270 mit der Nullstelle 3; sie schließt mit der x-Achse und der Geraden x = 1 eine Fläche mit dem Inhalt 1/2 · 2/60 · f(1) = 3 ein, die Aussage ist richtig (amtlich)";"";"III";"Nullstelle 3 als drei Kilometer statt als Zeitpunkt lesen";"Standardbezug: K2 III, K3 II, K5 II, K6 II. AB amtlich: III. Amtlich, eigene Rechnung bestätigt. Eichregel: (d) konstante Abnahme als Tangente deuten, verkettet mit Stillstand und Strecke als Fläche."
"2022MerhoehtBAnalysisWTR1-1e";"2022";"2022-iqb-ea";"B";"1.1";"Analysis";"e";"2";"2";"";"ja";"I";"Analysis";"Funktionsscharen und Ortskurven";"Bedingungen für den sprungfreien Übergang von Funktionswert und Ableitung angeben";"";"f_p(0) = 240|f_p'(0) = 0";"Stetiger Anschluss an eine Konstante|Anschluss der Steigung an null";"Kurzantwort";"Geben Sie an";"Term";"Koordinatensystem";"Abbildung 1: Koordinatensystem x von −1 bis 3, y mit Marken 100 und 200; waagerechte Linie bei 240 für x < 0, Graph von f von (0 | 240) fallend mit Wendepunkt bei x = 1 bis (2 | 120), danach waagerecht bei 120; Abbildung 2 zusätzlich mit G₂₅₀ (gestrichelt, zunächst über f mit Hochpunkt, dann steil fallend) und G₋₈₀ (gestrichelt, unter f)";"Bahn/ICE-Geschwindigkeit";"mittel";"f_p(x) = p/4 · x⁴ + (30 − p)x³ + (p − 90)x² + 240, p ∈ IR; Übergang bei 15:00 Uhr ohne Sprung in Geschwindigkeit und Änderungsrate";"die beiden Bedingungen, die f_p erfüllen";"Werte der konstanten Fahrt vor 15:00 Uhr (240, Rate 0) an der Stelle 0 fordern";"1";"ganz";"";"";"f_p(0) = 240, f_p'(0) = 0 (amtlich)";"";"II";"Bedingungen an der Stelle 2 statt 0";"Standardbezug: K3 I, K4 I, K6 I. AB amtlich: I. Amtlich, eigene Rechnung bestätigt. Abweichung: meine Schätzung II („ohne Sprung“ in Bedingungen an f_p und f_p' übersetzen), amtlich I."
"2022MerhoehtBAnalysisWTR1-1f";"2022";"2022-iqb-ea";"B";"1.1";"Analysis";"f";"2";"3";"";"ja";"I";"Analysis";"Funktionsscharen und Ortskurven";"Scharparameter der Ausgangsfunktion angeben und Eignung zweier Scharfunktionen am Graphen beurteilen";"";"p = 0|G₂₅₀ hat für 0 < x < 2 einen Extrempunkt (Geschwindigkeit nähme zu)|G₋₈₀ nicht ⇒ nur f₋₈₀ passend";"Term vergleichen|Monotonie am Graphen lesen";"Kurzantwort|Begründung";"Geben Sie an|Beurteilen Sie";"Text";"Koordinatensystem";"Abbildung 1: Koordinatensystem x von −1 bis 3, y mit Marken 100 und 200; waagerechte Linie bei 240 für x < 0, Graph von f von (0 | 240) fallend mit Wendepunkt bei x = 1 bis (2 | 120), danach waagerecht bei 120; Abbildung 2 zusätzlich mit G₂₅₀ (gestrichelt, zunächst über f mit Hochpunkt, dann steil fallend) und G₋₈₀ (gestrichelt, unter f)";"Bahn/ICE-Geschwindigkeit";"mittel";"f_p wie in e; Abbildung 2 mit G₋₈₀ und G₂₅₀";"p mit f_p = f; Eignung von f₋₈₀ und f₂₅₀ anhand der Graphen";"p = 0 ablesen; Graphen auf Extrempunkte im Intervall prüfen (Geschwindigkeit muss abnehmen)";"2";"ganz|negativ";"";"";"p = 0; der Graph von f₂₅₀ hat für 0 < x < 2 einen Extrempunkt, der von f₋₈₀ nicht, damit könnte nur f₋₈₀ die Geschwindigkeitsentwicklung passend beschreiben (amtlich)";"";"I";"f₂₅₀ wegen des Anschlusses an 120 bei x = 2 für passend halten";"Standardbezug: K1 I, K3 I, K4 I, K6 I. AB amtlich: I. Amtlich, eigene Rechnung bestätigt (Extremstellen 0,64 bzw. 2,125)."
"2022MerhoehtBAnalysisWTR1-1g";"2022";"2022-iqb-ea";"B";"1.1";"Analysis";"g";"2";"4";"";"ja";"III";"Analysis";"Funktionsscharen und Ortskurven";"Eignung der Scharfunktionen über die Lage einer dritten Extremstelle beurteilen";"";"f_p' hat Nullstellen 0, 2 und x₃ = 1 − 90/p|x₃ ≤ 0 ⇔ 0 < p ≤ 90, x₃ ≥ 2 ⇔ −90 ≤ p < 0|nur für −90 ≤ p < 0 und 0 < p ≤ 90 kein Extremum in ]0; 2[";"Extremstelle außerhalb des Intervalls als Bedingung|gegebene Informationen verknüpfen|Fallunterscheidung nach dem Vorzeichen von p";"Begründung";"Beurteilen Sie";"Text";"Koordinatensystem";"Abbildung 1: Koordinatensystem x von −1 bis 3, y mit Marken 100 und 200; waagerechte Linie bei 240 für x < 0, Graph von f von (0 | 240) fallend mit Wendepunkt bei x = 1 bis (2 | 120), danach waagerecht bei 120; Abbildung 2 zusätzlich mit G₂₅₀ (gestrichelt, zunächst über f mit Hochpunkt, dann steil fallend) und G₋₈₀ (gestrichelt, unter f)";"Bahn/ICE-Geschwindigkeit";"lang";"Für p ≠ 0: f_p'(x) = 0 hat neben 0 und 2 die Lösung x₃ = 1 − 90/p; x₃ ≤ 0 ⇔ 0 < p ≤ 90, x₃ ≥ 2 ⇔ −90 ≤ p < 0";"Beurteilung der Eignung von f_p mit p ≠ 0";"Eignung heißt kein Extremum in ]0; 2[, also x₃ außerhalb; Bedingungen an p übernehmen";"2";"ganz|negativ";"";"";"Für p ≠ 0 nimmt f_p nur für −90 ≤ p < 0 und 0 < p ≤ 90 im Bereich 0 < x < 2 kein Extremum an; nur für diese Werte könnten die Funktionen die Geschwindigkeitsentwicklung passend beschreiben (amtlich)";"Kontrolle: p = 45 liefert x₃ = −1, p = 250 liefert 0,64";"III";"Randwerte p = ±90 (x₃ = 0 bzw. 2 ohne Extremum im offenen Intervall) ausschließen";"Standardbezug: K1 III, K3 III, K4 II, K6 II. AB amtlich: III. Amtlich, eigene Rechnung bestätigt. Eichregel: (d) Eignung in eine Bedingung an die dritte Extremstelle übersetzen, verkettet mit der Fallunterscheidung."
